BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201906,24,512,201906,24,512,136904,821452,GULF OF MEXICO,85,June,Marine Thunderstorm Wind,Z,335,GALVESTON BAY,HGX,24/06/19 5:12,CST-6,24/06/19 5:12,0,0,0,0,0,0,Mesonet,34,MG,0,N,EAGLE POINT,0,N,EAGLE POINT,29.5,-94.92,29.5,-94.92,Early morning thunderstorms produced marine thunderstorm wind gusts.,Wind gust was measured at Eagle Point PORTS site.,CSV
201906,29,1447,201906,29,1447,138104,830121,PENNSYLVANIA,42,June,Thunderstorm Wind,C,29,CHESTER,PHI,29/06/19 14:47,EST-5,29/06/19 14:47,0,0,0,0,0,0,County Official,50,EG,1,E,ERCILDOUN,1,E,ERCILDOUN,39.95,-75.82,39.95,-75.82,"A frontal boundary that had been stalled over the mid-Atlantic had lifted north of the region by the morning of June 29. Later that day and into the evening, the front once again approached, this time as a strong cold front, as low pressure tracked through New England and began to intensify offshore in the Gulf of Maine. The combination of strong frontal forcing and a warm, unstable environment ahead of the front led to widespread severe thunderstorms developing. Numerous reports of damaging wind, as well as some hail, were received in association with these storms.",Downed tree near the intersection of Straburg Rd and Youngsburg Rd. Time estimated from radar.,CSV
201904,7,841,201904,7,842,135147,810082,GULF OF MEXICO,85,April,Marine Thunderstorm Wind,Z,235,PT O'CONNOR TO ARANSAS PASS,CRP,07/04/19 8:41,CST-6,07/04/19 8:42,0,0,0,0,0,0,Mesonet,36,MG,2,SSW,SEADRIFT,1,SSE,SEADRIFT,28.3909,-96.736,28.407,-96.712,Strong thunderstorms that formed over South Texas during the early morning hours moved into the coastal waters of the Middle Texas coast after daybreak. Thunderstorms produced wind gusts between 35 and 45 knots across the coastal waters.,TCOON site at Seadrift measured a gust to 36 knots.,CSV
201905,29,1600,201905,29,1600,135975,831452,PENNSYLVANIA,42,May,Thunderstorm Wind,C,55,FRANKLIN,CTP,29/05/19 16:00,EST-5,29/05/19 16:00,0,0,0,0,5000,0,Trained Spotter,52,EG,1,W,SHIPPENSBURG,1,W,SHIPPENSBURG,40.05,-77.54,40.05,-77.54,"Another round of severe thunderstorms affected central Pennsylvania during the afternoon and early evening hours of May 29, 2019. Storms developed shortly after midday, in a moderately high CAPE and high shear environment. Discreet rotating cells formed ahead of a developing line of storms over northwestern PA. The primary threat ended up being wind damage, and one tornado was confirmed in Perry County.",A severe thunderstorm producing winds estimated near 60 mph knocked down numerous trees west of Shippensburg.,CSV
201906,20,1706,201906,20,1706,139651,840043,ATLANTIC NORTH,88,June,Marine Thunderstorm Wind,Z,656,CP CHARLES LT VA TO NC-VA BDR OUT 20NM,AKQ,20/06/19 17:06,EST-5,20/06/19 17:06,0,0,0,0,0,0,Mesonet,40,MG,0,N,CAPE HENRY,0,N,CAPE HENRY,36.92,-76,36.92,-76,Scattered thunderstorms well in advance of a cold front produced gusty winds across portions of the Chesapeake Bay and Virginia Coastal Waters.,Wind gust of 40 knots was measured at Cape Henry.,CSV
201907,10,1800,201907,10,1810,139317,837876,LAKE SUPERIOR,92,July,Marine Thunderstorm Wind,Z,251,GRAND MARAIS TO WHITEFISH POINT MI,MQT,10/07/19 18:00,EST-5,10/07/19 18:10,0,0,0,0,0,0,Mesonet,50,MG,0,S,GRAND MARAIS LIGHT,0,S,GRAND MARAIS LIGHT,46.6772,-85.9707,46.6772,-85.9707,A cold front moving through a very moist and unstable air mass produced strong to severe thunderstorms over portions of Lake Superior on the evening of the 10th.,Measured thunderstorm wind gust from the Grand Marais GLOS station.,CSV
201908,10,1641,201908,10,1641,140204,843275,GEORGIA,13,August,Thunderstorm Wind,C,39,CAMDEN,JAX,10/08/19 16:41,EST-5,10/08/19 16:41,0,0,0,0,200,0,Broadcast Media,40,EG,2,SSE,ST MARYS,2,SSE,ST MARYS,30.71,-81.54,30.71,-81.54,NW steering flow brought a short wave trough over SE GA in the late afternoon and early evening which triggered strong to severe storms over an unstable and moist airmass.,Large tree branches were blown down near State Road 40. The time of damage was based on radar. The cost of damage was estimated.,CSV
201904,19,1430,201904,19,1430,134872,808369,FLORIDA,12,April,Thunderstorm Wind,C,115,SARASOTA,TBW,19/04/19 14:30,EST-5,19/04/19 14:30,0,0,0,0,40000,0,Public,50,EG,2,NNE,MANASOTA KEY,2,NNE,MANASOTA KEY,26.95,-82.35,26.95,-82.35,"A cold front moving southeast through the eastern Gulf of Mexico into the Florida Peninsula helped produce a band of strong thunderstorms, causing severe wind gusts and widespread damage.","A large tree was down and entangled in utility wires on Michigan Avenue in Englewood, with debris blocking the road.",CSV
201908,5,1455,201908,5,1455,141301,848647,LAKE MICHIGAN,91,August,Marine Thunderstorm Wind,Z,521,GREEN BAY SOUTH FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE AND NORTH FROM OCONTO WI TO LITTLE STURGEON BAY WI,GRB,05/08/19 14:55,CST-6,05/08/19 14:55,0,0,0,0,0,0,Public,42,EG,12,NNE,ELLISON BAY,12,NNE,ELLISON BAY,45.3958,-86.9504,45.3958,-86.9504,A line of thunderstorms continued to produce strong winds as they passed over the waters of Green Bay.,A thunderstorm produced a strong wind gust over the waters of Green Bay near Washington Island.,CSV
201906,20,237,201906,20,237,136661,839644,ALABAMA,1,June,Thunderstorm Wind,C,95,MARSHALL,HUN,20/06/19 2:37,CST-6,20/06/19 2:37,0,0,0,0,200,0,State Official,43,EG,1,W,HYATT,1,W,HYATT,34.23,-86.36,34.23,-86.36,"Thunderstorms that originated in northeast Texas during the afternoon of the 19th, evolved into a larger complex sped east-northeast during the evening and overnight hours through northern Louisiana, southern Arkansas, northern Mississippi and southwest Tennessee.  The complex pushed through middle Tennessee and north Alabama between Midnight and 4 am.  The gust front along the leading edge of the showers and thunderstorms produced measured wind gusts of 35-51 mph.  The highest measured gust was in Trinity in Morgan County. Several reports were received of large limbs and trees being knocked down. This resulted in a few minor power outages.",A tree was knocked down at the intersection of Nixon Chapel Road and Pankey Road.,CSV
201907,20,1800,201907,20,1800,140026,842471,IOWA,19,July,Thunderstorm Wind,C,49,DALLAS,DMX,20/07/19 18:00,CST-6,20/07/19 18:00,0,0,0,0,2000,0,NWS Employee,52,EG,1,ESE,SHULER MINE,1,ESE,SHULER MINE,41.6268,-93.86,41.6268,-93.86,"The atmosphere was juiced so to speak ahead of a cold front sliding into the region. MUCAPE values very quickly approached and exceeded 4000 J/kg by mid-morning. With the cold front and previous storm outflows the impetus for new convection, discrete storms were not expected, with the prevailing storm type being the linear or quasi-linear convective system (QLCS) variety. Additional support for the QLCS mode was seen with, once again the cold frontal and outflow forcing, highly unstable atmosphere, and little to no convective inhibition.  Additional support for strong winds was seen with DCAPE values in excess of 1500 J/kg across much of the area  Once a system began to produce a decent cold pool, there would be little to prevent it from progressing. ||That was evident in Iowa as two distinct QLCSs moved through. First in the morning hours across northern Iowa, and second during the late morning through evening hours from central Iowa and on toward south central and southeast Iowa. In both cases, damaging winds widely prevailed. Across northern Iowa the gust front roared out ahead of the line of convection, continuing to produce severe wind reports in areas of no storms well to the south and east. In central and southeast Iowa, widespread reports of 60 to 70 mph winds and various tree damage (from large limbs to entire trees) were received along a path from roughly Perry, IA through Ottumwa, IA.","NWS employee estimated 60 mph winds, including the patio partition blown down.",CSV
201910,21,105,201910,21,105,143328,860142,MISSOURI,29,October,Thunderstorm Wind,C,229,WRIGHT,SGF,21/10/19 1:05,CST-6,21/10/19 1:05,0,0,0,0,25000,0,NWS Storm Survey,61,EG,2,NNE,FUSON,2,NNE,FUSON,37.3529,-92.4941,37.3544,-92.4882,"A line of strong to severe thunderstorms moved across the region from the late evening of the 20th to the pre-dawn hours of the 21st as a cold front and negatively-tilted upper trough moved across the region. Widespread wind damage occurred across southwest and south central Missouri, mainly south of Interstate 44. NWS Storm Damage Surveys concluded that eight tornadoes occurred along the squall line, affecting locations in and near the communities of Sparta, Rogersville, Highlandville, Licking and Willow Springs, as well as areas on the southeast side of Springfield, and along Wilson���s Creek south of Battlefield. Rainfall accumulations over an inch were common along and east of a line from Joplin to Osage Beach, with isolated accumulations over two inches near Aldrich and Bolivar in Polk County.",A National Weather Service storm survey found straight line winds of 70mph damaged numerous tree limbs along with minor roof and outbuilding damage off of State Highway Z.,CSV
201907,13,1746,201907,13,1746,137557,840272,MONTANA,30,July,Thunderstorm Wind,C,105,VALLEY,GGW,13/07/19 17:46,MST-7,13/07/19 17:46,0,0,0,0,0,0,Trained Spotter,52,EG,17,WNW,KING COULEE RAWS,17,WNW,KING COULEE RAWS,47.86,-107.37,47.86,-107.37,A stagnant weather pattern across the region with a hot and humid air mass favored the development of severe thunderstorms which easily pushed a severe gust front from west to east across northeast Montana.,Trained spotter estimated a 60 mph wind gust and reported entire trees waving in the wind and a lot of dirt lofted up into the air.,CSV
201908,13,1935,201908,13,1935,142239,854035,TENNESSEE,47,August,Thunderstorm Wind,C,181,WAYNE,OHX,13/08/19 19:35,CST-6,13/08/19 19:35,0,0,0,0,1000,0,Social Media,45,EG,1,NW,SOUTH HIGHLAND,1,NW,SOUTH HIGHLAND,35.2454,-87.7636,35.2454,-87.7636,"Numerous strong to severe thunderstorms developed across Middle Tennessee during the afternoon hours on August 13. Many reports of wind damage, wind gusts measured over 50 knots, large hail, and some flash flooding were received.",A tree was blown down on Highway 13 South near Dales Market.,CSV
201906,28,2015,201906,28,2015,138794,834613,PENNSYLVANIA,42,June,Thunderstorm Wind,C,3,ALLEGHENY,PBZ,28/06/19 20:15,EST-5,28/06/19 20:15,0,0,0,0,2000,0,Social Media,50,EG,1,S,PORT VUE,1,S,PORT VUE,40.34,-79.87,40.34,-79.87,"Scattered thunderstorms formed in an unstable air mass on the 28th.  The storms took advantage of dry air aloft to create downburst conditions in a few cases, producing reports of wind damage in Allegheny, Lawrence, and Westmoreland Counties. Also, one to two inches of rain on already wet ground created flooding issues in portions of western Lawrence County. ||A lull in activity occurred during the night and into the following morning.  Later in the day, renewed instability, plus residual outflow boundaries from previous convection, helped to expand thunderstorm coverage during the evening of the 29th and into the early morning hours of the 30th ahead of a sagging cold front.   Steep lapse rates and dry air aloft supported many instances of thunderstorms with damaging wind.  Damage was mainly to trees, but there were a few instances of roof damage in Washington County.  Hail was much less widespread, but a few reports of dime to quarter sized hail were received.","A social media user reported that trees were blown down, and also shared a picture of their trampoline, which had been thrown across the yard.",CSV
201904,12,517,201904,12,519,136312,818068,KENTUCKY,21,April,Thunderstorm Wind,C,29,BULLITT,LMK,12/04/19 5:17,EST-5,12/04/19 5:19,0,0,0,0,1000,0,Public,52,EG,1,S,STITES,1,S,STITES,38.01,-85.9,38.01,-85.9,"A strong cold front moved through central Kentucky on the morning of April 12th. Ahead of the front, temperatures were in the 70, and behind it temperatures dropped into the 50s. Besides dropping temperatures, the front brought a line of thunderstorms with damaging winds in addition to a small tornado.","Several trees were blown down, and tents blew away at Knob Creek Gun Range.",CSV
201906,30,1346,201906,30,1346,137446,825647,NEW YORK,36,June,Thunderstorm Wind,C,103,SUFFOLK,OKX,30/06/19 13:46,EST-5,30/06/19 13:46,0,0,0,0,0,0,Mesonet,51,MG,3,SW,TERRYVILLE,3,SW,TERRYVILLE,40.8893,-73.0848,40.8893,-73.0848,A strong upper level disturbance triggered severe thunderstorms across Southeastern New York.,A thunderstorm wind gust of 59 mph was reported.,CSV
201905,29,2038,201905,29,2038,137602,826807,IOWA,19,May,Thunderstorm Wind,C,31,CEDAR,DVN,29/05/19 20:38,CST-6,29/05/19 20:38,0,0,0,0,0,0,Law Enforcement,61,EG,1,S,STANWOOD,1,S,STANWOOD,41.89,-91.15,41.89,-91.15,"An upper level low moved over Iowa, sparking some showers and thunderstorms during the late afternoon and evening. Some of the storms spawned some funnel clouds and weak tornadoes. The storm complex then expanded and produced heavy rain. These heavy rains fell on completely saturated soils, and produced a round of significant flash flooding, which closed many roads.","Several large tree limbs down in Stanwood, up to 14 inches in diameter. One landed on a home and power lines.",CSV
201901,23,2136,201901,23,2136,132808,794621,GULF OF MEXICO,85,January,Marine Thunderstorm Wind,Z,750,COASTAL WATERS FROM OKLALOOSA-WALTON COUNTY LINE TO MEXICO BEACH OUT 20 NM,TAE,23/01/19 21:36,EST-5,23/01/19 21:36,0,0,0,0,0,0,Mesonet,43,MG,11,ESE,PANAMA CITY BEACH,11,ESE,PANAMA CITY BEACH,30.152,-85.667,30.152,-85.667,"A strong cold front moved through the area, accompanied by a line of strong to severe storms across the coastal waters.",A 43 knot gust was measured at site PACF1.,CSV
